AEP_MW
12271
12016
11890
11895
12127
12628
13377
14062
14577
14755
14701
14400
14155
14007
13822
13739
13845
14123
14793
14699
14375
13855
13109
12766
12159
11972
11867
12021
12688
14072
15169
15411
15584
15750
15810
15804
15718
15617
15424
15337
15455
15590
15848
15555
15162
14538
13574
12685
12203
11849
11744
11976
12570
14110
15291
15455
15558
15572
15603
15540
15562
15373
15215
15147
15180
15404
16129
15940
15464
14544
13564
12704
12261
11970
11862
11918
12561
14084
15137
15177
15211
15410
15457
15387
15540
15362
15248
15267
15342
15570
16136
15973
15457
14407
13502
12618
12277
12051
12052
12239
13072
14685
15784
15851
15846
15730
15551
15484
15481
15381
15343
15231
15119
15333
16068
16067
15528
14565
13465
11907
11614
11581
11514
11761
12558
14103
15277
15421
15501
15609
15554
15366
15365
15370
15217
15133
15059
15128
15995
15981
15417
14417
13402
11269
10782
10580
10446
10426
10468
10862
11250
11823
12362
12682
12825
12931
13015
12967
12954
13031
13136
13247
14066
14162
13770
13099
12346
12214
11597
11273
11119
11064
11356
11733
12495
13063
13630
13840
13905
13818
13753
13579
13551
13509
13498
13557
14122
14094
13600
12956
12096
12468
12046
11749
11784
11919
12610
14209
15239
15297
15429
15545
15586
15626
15703
15651
15514
15369
15116
14930
15315
15270
14785
13977
13103
12484
12054
11745
11757
12041
12823
14394
15463
15488
15585
15597
15515
15508
15547
15522
15333
15266
14972
15042
15742
15893
15407
14359
13271
12764
12347
12192
12164
12356
13160
14677
15685
15616
15549
15396
15271
15137
15032
15114
14927
14979
14864
14765
15422
15706
15259
14272
13249
12532
12126
11926
11914
12010
12770
14393
15444
15547
15519
15542
15480
15423
15450
15259
15107
15101
14984
14976
15649
16007
15469
14520
13541
11817
11408
11261
11247
11414
12283
13862
14864
15046
15282
15511
15621
15662
15803
15747
15689
15617
15441
15368
15910
16133
15583
14497
13405
11443
10807
10600
10438
10430
10509
10795
11288
11965
12493
12722
12908
12997
12924
12759
12605
12755
12795
12979
13819
14237
13878
13132
12351
12260
11672
11352
11177
11142
11331
11866
12387
13144
13712
14082
14080
14056
13934
13758
13579
13620
13483
13379
13825
14056
14015
12940
12172
12379
11935
11692
11597
11681
12280
13692
14618
14903
15118
15242
15375
15404
15655
15739
15739
15644
15353
15034
15211
15349
14837
14067
13147
14254
13761
13445
13306
13219
13433
13740
14354
14772
15354
15688
15650
15489
15257
15239
15216
15469
16400
16462
16024
15722
15264
14921
14565
14714
14285
14116
13948
14057
14679
15515
16320
16607
16814
16868
16737
16328
16145
15873
15793
15836
16820
17139
17065
16886
16582
15970
15279
13502
13237
13098
12967
13240
13943
15002
16076
16571
17001
17230
17312
17373
17360
17302
17200
17360
18117
18239
18046
17790
17214
16508
15506
14682
14268
14108
14074
14191
14691
15697
16535
16760
16748
16644
16337
16070
15867
15602
15436
15701
16668
17044
16837
16621
16166
15462
14584
14789
14444
14259
14255
14466
15156
16162
17181
17404
17759
17680
17451
17000
16569
16179
15705
15908
17050
17875
17783
17710
17277
16336
15405
12968
12708
12665
12830
13157
13768
14314
14809
15382
15994
16405
16643
16466
16295
16167
16156
16424
17326
17595
17480
17250
16937
16257
15499
13226
12694
12489
12324
12367
12477
13023
13730
14482
14899
14674
14510
14342
13865
13470
13410
13542
14289
14565
14654
14656
14560
14094
13548
14737
14305
14070
13972
14005
14332
14883
15577
16061
16179
15803
15168
14450
13922
13599
13507
13730
14623
14816
14635
14690
14592
14434
13845
16879
16480
16251
16232
16402
17070
17965
18713
19032
18709
18156
17399
16678
16093
15725
15402
15713
16928
17611
17547
17258
17130
16539
15625
18118
17763
17599
17573
18008
18827
20167
20997
21055
20784
20402
19462
18837
18347
17841
17611
17840
19173
19902
19905
19882
19713
18882
17784
18147
17825
17673
17820
18058
18950
20429
21319
21272
21022
20568
19824
19256
18901
18611
18507
18915
20210
20916
20916
20910
20719
19880
18831
19031
18685
18522
18702
19160
20185
21731
22573
22437
21926
21188
20404
19905
19434
19124
19045
19530
20921
21509
21541
21482
21309
20212
18936
16489
16258
16310
16490
16923
17944
19703
20786
20807
20541
20381
19968
19653
19321
19104
18918
19449
20882
21679
21737
21762
21723
20861
19744
16144
15664
15347
15308
15376
15555
16218
16970
17616
17500
16940
16405
16056
15754
15416
15413
15908
17379
18055
18293
18470
18385
17782
17086
16490
16178
15932
15781
15990
16504
17174
17971
18505
18646
18362
17667
16994
16558
16396
16308
16647
18118
18683
18593
18510
18375
17773
16940
16144
15861
15739
15841
16099
17115
18662
19592
19663
19420
19210
18793
18632
18450
18173
17991
18236
19355
19733
19638
19477
19316
18624
17369
16523
16274
16042
15959
16295
17233
18746
19836
20106
20186
20213
20117
19812
19620
19186
18954
19097
19991
20180
19926
19661
19136
18014
16909
17968
17547
17298
17271
17420
18356
20102
20903
20614
20386
20252
19835
19612
19492
19343
19306
19652
20755
20996
20783
20545
20040
18852
17538
17329
16908
16812
16829
17319
18285
20165
21133
20897
20258
19697
19206
18628
18351
18035
17983
18552
20042
20673
20899
20965
20694
19753
18726
15730
15573
15390
15576
16000
16952
18524
19462
19603
19509
19281
18966
18794
18705
18466
18456
18759
20166
20710
20704
20671
20295
19232
18106
15659
15263
14934
14832
14733
15064
15563
16201
16688
16897
16842
16806
16920
16828
16705
16810
17262
18342
18709
18590
18548
18089
17351
16447
17362
16969
16816
16904
16974
17398
18121
18954
19314
19431
18936
18242
17375
16710
16216
16183
16676
17994
18435
18421
18286
18046
17483
16572
16714
16395
16242
16381
16736
17575
18968
19949
20212
20258
20187
19835
19535
19310
18990
18823
19139
20277
20484
20240
20033
19762
19009
18071
17981
17782
17650
17726
18098
19022
20643
21405
21031
20589
20200
19675
19200
19023
18947
19153
19598
20592
20869
20842
20442
19827
18758
17705
17474
17162
17082
17063
17378
18355
19955
20746
20466
19981
19552
19069
18699
18451
18083
18091
18552
19882
20620
20674
20887
20641
19660
18732
16942
16636
16510
16546
16877
17844
19363
20348
20119
19965
19592
19201
18973
18798
18530
18488
18917
20313
20858
20841
20696
20266
19435
18354
15036
14829
14726
14880
15319
16356
18088
19155
19260
19197
19326
19232
19170
19200
19014
18929
19366
20277
20740
20601
20469
20000
18913
17795
15226
14678
14264
14046
13882
14056
14473
14968
15560
15973
16004
15914
15959
15887
15802
15850
16290
17300
17685
17842
17678
17324
16555
15772
16801
16282
16017
15896
16033
16329
16833
17446
17939
18182
17961
17758
17419
17273
17000
17041
17374
18150
18404
18175
18012
17627
16884
16040
16035
15707
15617
15679
16052
16999
18752
19713
19463
19410
19261
18914
18654
18393
18054
18034
18392
19463
19840
19671
19509
19312
18526
17553
16118
15724
15680
15755
16061
16982
18718
19524
19256
19059
18772
18397
18065
17943
17693
17702
18169
19187
19389
19518
19359
18885
17947
16901
14494
14149
14040
14155
14500
15425
17210
18229
18189
18159
18065
17753
17544
17405
17182
17178
17535
18680
19315
19270
19309
18868
17962
16893
12821
12467
12157
12230
12482
13293
14937
16003
16036
16271
16339
16208
16163
16149
16021
16016
16294
17410
18010
18032
17838
17328
16364
15289
12935
12646
12606
12617
12906
13716
15330
16250
16102
16110
16124
16075
15988
15899
15767
15611
15796
16831
17054
16944
16601
15935
14827
13766
13385
13132
13021
12933
13029
13208
13565
14124
14550
14730
14469
14386
14340
14193
14004
14057
14335
15479
15791
15735
15554
15109
14295
13449
15300
14947
14832
14856
14977
15297
15648
16289
16540
16721
16409
15767
15197
14678
14282
14115
14322
15443
15789
15735
15633
15352
14803
14055
15002
14857
14941
15092
15460
15997
16682
17141
17319
17203
16936
16489
15870
15386
15154
15139
15632
16798
17248
17230
17100
16869
16428
15808
14052
13460
13256
13029
13102
13325
13769
14352
14954
15656
15929
15724
15012
14159
13694
13513
13797
14732
15354
15644
15888
16054
15777
15320
15623
15341
15063
15232
15632
16520
17879
18618
18737
18853
18749
18472
18259
18326
18314
18088
18185
18868
18816
18488
18071
17504
16359
15176
14436
14022
13751
13781
14132
15104
16703
17586
17649
17696
17619
17713
17520
17549
17448
17410
17725
18501
19019
18866
18625
18176
17335
16410
13301
13056
13099
13291
13686
14804
16567
17361
17258
17098
17038
16767
16622
16440
16206
16227
16509
17366
17776
17605
17248
16927
16086
15090
13514
13209
13055
13090
13176
13324
13772
14470
14909
14761
14307
13850
13699
13375
13225
13068
13486
14774
15381
15469
15544
14979
14302
13781
15393
15222
15121
15131
15327
15707
16391
17050
17274
17102
16586
15868
15160
14703
14139
14011
14223
15270
15880
15843
15712
15396
14861
14124
16453
16176
16223
16311
16576
17554
19215
19848
19410
19008
18603
18024
17732
17333
17026
16848
17065
17921
18226
18077
17980
17708
17039
16233
14913
14578
14525
14615
14924
16080
17909
18698
18490
18322
18207
17840
17506
17345
17086
17111
17465
18630
19282
19324
19206
18942
18031
17227
12688
12192
11977
11919
12084
12919
14767
15767
15919
16113
16424
16424
16480
16594
16481
16439
16864
17605
18064
17976
17895
17498
16560
15589
13149
12583
12292
12186
12463
13288
14935
15737
15786
15654
15719
15661
15594
15570
15427
15260
15375
16136
16368
16267
15879
15394
14342
13380
12154
11903
11795
11888
12226
13262
15035
15913
15870
15839
15759
15654
15495
15513
15308
15117
15527
16511
16883
16765
16623
16059
14987
13920
12395
12100
11913
11867
11912
12259
12693
13157
13634
13593
13588
13434
13418
13330
13183
13107
13292
14079
14646
14592
14391
13955
13300
12606
13979
13506
13408
13389
13624
14057
14680
15142
15500
15238
14902
14459
13915
13668
13431
13205
13184
14106
14697
14639
14450
14126
13608
12951
14582
14250
14249
14307
14569
15472
16997
17676
17475
16998
16644
16096
15650
15421
15219
14896
14914
15765
16354
16295
16106
15906
15197
14446
12678
12328
12117
12134
12512
13520
15293
15967
16411
16285
16335
16154
15944
15755
15583
15316
15460
16380
17132
17197
17132
16915
16094
15168
12668
12239
12118
11966
12338
13116
14696
15490
15419
15571
15695
15586
15541
15602
15458
15286
15334
16040
16386
16233
15921
15448
14458
13452
13215
12923
12817
12697
12904
13713
15336
16099
15945
15895
15899
15835
15685
15632
15496
15249
15426
16028
16520
16366
16044
15467
14438
13463
12180
11920
11836
11857
12350
13413
15255
16139
16084
15952
15803
15466
15344
15222
15049
14828
14995
15673
16463
16488
16175
15849
14811
13897
11459
10949
10781
10469
10528
10742
10995
11603
12263
12637
12764
12840
12947
12951
12977
12858
13111
13959
14569
14535
14300
13793
13146
12552
12257
11817
11613
11553
11594
11923
12532
13193
13744
14035
14168
13948
13888
13637
13436
13404
13402
14002
14353
14120
13812
13441
12833
12010
13011
12840
12674
12691
13000
13985
15640
16211
16064
15809
15651
15362
15169
15113
15005
14704
14712
15163
15474
15271
14974
14683
13856
12959
13646
13274
13124
13299
13680
14643
16397
16863
16692
16173
15964
15657
15537
15382
15183
14957
15114
15599
16316
16297
16049
15546
14647
13778
13108
12759
12556
12536
12914
14045
15718
16015
15817
15883
15993
15653
15573
15420
15257
15141
15221
15903
16645
16674
16445
16120
15186
14228
13292
12895
12829
12894
13203
14128
15919
16550
16372
15998
15888
15691
15647
15667
15531
15345
15482
16020
16789
16659
16305
15763
14691
13739
12949
12900
12902
12981
13531
14605
16375
16968
16721
16486
16233
15840
15591
15465
15195
15151
15159
15541
15746
15805
15830
15555
14635
13795
13348
13154
13109
13276
13576
14122
14727
14973
14669
14087
13642
13452
13131
12996
12890
12981
13803
14619
14668
14678
14318
13745
13279
14111
13780
13652
13664
13774
14221
14888
15582
16045
16237
15911
15420
14877
14389
13911
13621
13652
13578
14082
14904
14930
14798
14425
13948
14251
13746
13563
13551
13764
14551
16113
17287
17257
17095
16750
16337
16059
15786
15458
15371
15297
15255
15722
16286
16268
16104
15613
14818
14431
14001
13842
13785
14223
15034
16523
17688
17664
17408
17019
16546
16190
16036
15815
15597
15610
15653
16098
16934
16929
16647
15738
14961
14654
13577
13414
13422
13644
14384
15843
16902
16931
16790
16635
16391
16114
16111
15870
15542
15620
15654
16254
17022
17048
16774
16002
15021
14057
13578
13387
13289
13516
14367
15915
17080
17197
17098
17200
17023
16945
16871
16756
16605
16707
16785
17221
17746
17492
17068
16222
15216
12360
12178
12144
12021
12112
12951
14563
15957
16145
16245
16378
16421
16387
16285
16182
16204
16256
16438
17029
17501
17474
16872
15995
14973
11957
11648
11460
11226
11278
11482
11902
12521
13174
13389
13385
13354
13328
13229
13142
13096
13230
13482
14045
14618
14623
14323
13628
12942
12434
11826
11609
11382
11301
11522
12017
12739
13451
14070
14375
14449
14280
14029
13904
13619
13641
13684
13911
14498
14311
14002
13450
12655
12952
12488
12127
11993
12187
12780
14160
15262
15569
15594
15760
15688
15614
15595
15545
15299
15252
15214
15314
15476
15219
14831
14199
13137
12509
12073
11776
11600
11732
12512
14128
15218
15360
15448
15507
15627
15668
15722
15635
15594
15596
15646
15940
16371
16303
15775
14782
13707
12319
11885
11774
11744
11982
12649
14212
15336
15221
15071
15310
15355
15288
15447
15619
15494
15562
15494
15582
16259
16137
15533
14486
13460
12518
12180
11901
11796
11898
12581
14198
15305
15263
15308
15330
15392
15358
15411
15412
15334
15434
15198
15297
16040
15936
15454
14309
13164
11798
11479
11440
11342
11732
12471
14133
15354
15380
15480
15476
15305
15210
15270
15161
14938
14793
14822
15051
15771
15777
15356
14389
13320
11220
10769
10544
10437
10552
10623
10983
11584
12240
12692
12611
12790
12776
12757
12535
12450
12542
12680
13080
14055
14169
13899
13129
12450
12060
11517
11353
11088
11108
11248
11883
12395
12926
13382
13567
13637
13543
13449
13309
13379
13275
13163
13033
13614
13734
13283
12519
11917
12587
12090
11799
11692
11799
12292
13639
14832
15068
15249
15413
15454
15488
15409
15354
15213
15130
14987
14868
15221
15098
14602
13860
12887
12568
12081
11778
11669
11799
12469
13919
15012
15087
15240
15456
15581
15646
15682
15648
15564
15596
15402
15388
16148
16210
15600
14645
13550
12663
12169
11869
11723
11813
12435
13995
15157
15214
15353
15581
15468
15502
15546
15490
15331
15397
15367
15484
16082
15940
15513
14594
13401
12621
11970
11812
11729
11888
12485
13976
14982
15264
15242
15405
15389
15503
15511
15490
15334
15347
15298
15463
16136
16133
15630
14628
13552
11825
11500
11427
11346
11546
12202
13575
14742
14959
15293
15573
15578
15617
15612
15444
15284
15271
15353
15305
16074
16100
15481
14528
13525
11437
11006
10686
10569
10523
10642
10922
11460
11993
12674
12880
12954
13028
13000
12932
12855
12845
13351
13532
14220
14292
13828
13177
12374
12402
11821
11534
11290
11289
11440
11909
12502
13132
13679
14002
14137
14062
13906
13737
13596
13487
13613
13728
14115
14031
13677
13039
12254
13446
12835
12423
12238
12416
12963
14286
15413
15625
15827
15883
15788
15815
15799
15583
15356
15151
15037
15089
15347
15226
14935
14210
13294
13623
12995
12635
12372
12415
12961
14463
15500
15547
16049
16646
16957
17291
17589
17685
17528
17613
17417
17206
17590
17437
16920
15672
14484
13564
12824
12391
12218
12214
12853
14234
15169
15314
15762
16215
16658
17151
17606
18002
18224
18308
18110
17691
17920
17810
17062
15904
14584
13449
12790
12325
12063
12106
12706
14217
15255
15408
15731
16283
16775
17176
17764
18207
18513
18629
18520
18048
18143
18091
17327
15884
14508
12707
12179
11881
11862
11843
12532
14056
14937
15260
15779
16417
16927
17464
18045
18349
18534
18584
18196
17890
18132
17980
17200
15821
14524
11445
11002
10636
10511
10447
10540
10856
11154
11838
12457
12812
13264
13858
14259
14692
15033
15327
15557
15397
15900
16083
15334
14276
13345
11760
11298
10931
10773
10862
11006
11563
12073
12714
13222
13444
13599
13665
13705
13766
13900
14214
14175
14064
14399
14460
13993
13077
12287
12264
11690
11577
11418
11556
12302
13849
14751
14878
15006
15230
15156
15048
15080
15007
14698
14712
14602
14403
14597
14778
14386
13508
12593
13511
12888
12395
12081
12096
12632
13809
14748
14879
15083
15422
15559
15517
15602
15615
15479
15444
15300
14957
15440
15736
15211
14155
13142
12511
11931
11601
11498
11596
12178
13684
14599
14809
15052
15508
15813
16076
16490
16829
16971
17204
17053
16945
17196
17360
16774
15658
14403
13147
12506
12104
11928
12002
12523
13898
14752
14981
15314
15746
16057
16297
16553
16798
16956
17145
17025
16519
16634
16821
16003
14837
13560
13436
12969
12724
12580
12740
13350
14836
15955
16457
16714
16998
17168
17127
17129
16936
16892
16935
16821
16669
16856
17135
16512
15289
14128
12659
12073
11666
11460
11326
11425
11611
11977
12751
13523
14328
14979
15588
15966
16127
16180
16211
16254
16220
16665
16780
16096
15187
14239
13266
12555
12073
11762
11677
11810
12236
12648
13384
14121
14648
15097
15370
15723
15847
16037
16255
16191
16041
16107
16144
15629
14718
13633
14825
13778
13258
12893
12875
13309
14860
15811
16222
16619
17044
17438
17932
18187
18241
18237
18055
17732
17164
16988
16920
16425
15477
14334
13632
12932
12519
12123
12315
12895
14403
15284
15529
16141
16727
17366
18070
18839
19285
19664
19914
19756
19447
19267
19519
18645
17218
15777
13381
12664
12358
12111
12148
12672
14125
14918
15134
15570
16177
16804
17409
17861
18350
18539
18811
18852
18353
18045
18177
17382
16138
14719
13935
13195
12813
12439
12511
13135
14690
15677
